Timestamp,Location_X,Location_Y,Location_Z,Velocity_X,Velocity_Y,Velocity_Z,Throttle,Brake,Steer,Gear,Frame_Index
1728949665.9299963,-49.19795227050781,16.93769073486328,0.0020346450619399548,4.999136924743652,-6.41750955581665,3.4856795991800027e-06,0.2792847156524658,0.0,-0.13618351519107819,1,62
1728949665.9767919,-48.971317291259766,16.649076461791992,0.002043495187535882,4.811027526855469,-6.532887935638428,1.926422100950731e-06,0.2683318257331848,0.0,-0.20283812284469604,1,63
1728949666.0302386,-48.71067810058594,16.29918670654297,0.002056770259514451,4.6497907638549805,-6.6236724853515625,-2.29358670367219e-06,0.31397345662117004,0.0,-0.15149472653865814,1,64
1728949666.0763495,-48.50035858154297,16.005741119384766,0.0020651244558393955,4.540837287902832,-6.67391300201416,4.634856850316282e-06,0.33438196778297424,0.0,-0.13936831057071686,1,65
1728949666.1287742,-48.32474899291992,15.753677368164062,0.002069931011646986,4.468067169189453,-6.69638729095459,3.762245114558027e-06,0.3724728524684906,0.0,-0.12247548252344131,1,66
1728949666.1828177,-48.00920867919922,15.287609100341797,0.0020711899269372225,4.374944686889648,-6.752291679382324,7.386207471427042e-06,0.4187905788421631,0.0,-0.09489157795906067,1,67
1728949666.227843,-47.81455612182617,14.988689422607422,0.0020702362526208162,4.205535411834717,-6.848734378814697,-3.4809110616151884e-07,0.42133623361587524,0.0,-0.1810418963432312,1,68
1728949666.28188,-47.585052490234375,14.616422653198242,0.002067642053589225,4.045480728149414,-6.940486907958984,-9.584426834408077e-07,0.433636873960495,0.0,-0.14001671969890594,1,69
1728949666.3278725,-47.40096664428711,14.30501651763916,0.0020619200076907873,3.9450511932373047,-7.01904821395874,-1.8644332158146426e-06,0.42937400937080383,0.0,-0.1310611069202423,1,70
1728949666.3794892,-47.25128936767578,14.041131019592285,0.002057037316262722,3.7795863151550293,-7.122722148895264,-1.931190354298451e-06,0.40528029203414917,0.0,-0.21085184812545776,1,71
1728949666.4255393,-47.02164077758789,13.608996391296387,0.0020535660441964865,3.5614161491394043,-7.252815246582031,-3.929138074454386e-06,0.3840838074684143,0.0,-0.16557276248931885,1,72
1728949666.4778554,-46.88436508178711,13.33477783203125,0.002052421448752284,3.3969664573669434,-7.327386856079102,-1.7452239262638614e-06,0.37027961015701294,0.0,-0.2940322160720825,1,73
1728949666.5318885,-46.65729522705078,12.831890106201172,0.002061767503619194,2.9758241176605225,-7.493656635284424,-1.0476112038304564e-05,0.3898368775844574,0.0,-0.22762897610664368,1,74
1728949666.57682,-46.518001556396484,12.491097450256348,0.002064094413071871,2.7816197872161865,-7.57089900970459,-7.114410436770413e-06,0.3881615102291107,0.0,-0.21342593431472778,1,75
1728949666.6315026,-46.368743896484375,12.08908462524414,0.0020698928274214268,2.457909345626831,-7.660465717315674,-4.281997462385334e-06,0.38923707604408264,0.0,-0.2650703191757202,1,76
1728949666.6767976,-46.25579071044922,11.746133804321289,0.0020741652697324753,2.2144970893859863,-7.733917713165283,-1.0538101378188003e-05,0.4160447120666504,0.0,-0.24236096441745758,1,77
1728949666.7296689,-46.16725158691406,11.451827049255371,0.0020727920345962048,2.0424911975860596,-7.798856735229492,-4.0721893128647935e-06,0.4172845482826233,0.0,-0.2249668389558792,1,78
1728949666.7747393,-46.04027557373047,10.988019943237305,0.002066764747723937,1.8575588464736938,-7.870702266693115,4.963874744134955e-06,0.3962417244911194,0.0,-0.17511120438575745,1,79
1728949666.8270984,-45.93569564819336,10.569409370422363,0.0020587157923728228,1.7414231300354004,-7.909720420837402,7.71045688452432e-06,0.3536021113395691,0.0,-0.1546819508075714,1,80
1728949666.8808203,-45.86432647705078,10.262991905212402,0.0020547485910356045,1.6501928567886353,-7.947456359863281,1.0442733582749497e-05,0.3312631845474243,0.0,-0.14131569862365723,1,81
1728949666.9276023,-45.765506744384766,9.783757209777832,0.0020604324527084827,1.3443466424942017,-7.983154296875,3.33786012163273e-08,0.3224509358406067,0.0,-0.18326449394226074,1,82
1728949666.9797323,-45.69136428833008,9.360776901245117,0.002065276959910989,1.1551332473754883,-7.993661403656006,9.5367431640625e-07,0.33690714836120605,0.0,-0.17142708599567413,1,83
1728949667.0240088,-45.654319763183594,9.126063346862793,0.0020661926828324795,1.075662612915039,-8.00343132019043,2.0980834847250662e-07,0.3569433093070984,0.0,-0.15302348136901855,1,84
1728949667.0804124,-45.57447052001953,8.562896728515625,0.0020669554360210896,0.9314268827438354,-8.019084930419922,6.322860372165451e-06,0.37728258967399597,0.0,-0.11979848146438599,1,85
1728949667.1258512,-45.53190231323242,8.209078788757324,0.002068481408059597,0.7197089791297913,-8.026256561279297,2.5224685487046372e-06,0.3831477463245392,0.0,-0.2050745040178299,1,86
1728949667.1776543,-45.50179672241211,7.899236679077148,0.0020697021391242743,0.5852866768836975,-8.030050277709961,9.155273232863692e-07,0.4026638865470886,0.0,-0.14665280282497406,1,87
1728949667.2301598,-45.45948791503906,7.351275444030762,0.002064781030640006,0.4029044508934021,-8.057596206665039,8.29696659820911e-07,0.4063643217086792,0.0,-0.13291794061660767,1,88
1728949667.2774322,-45.43699645996094,6.980340480804443,0.0020589446648955345,0.3372960686683655,-8.072752952575684,4.796981556864921e-06,0.39272886514663696,0.0,-0.09783484786748886,1,89
